epoch,metric,value
1781274452.520,dew_point_c,19.44
1781274452.520,fruiting_score,87.0
1781274463.734,temperature_c,23.14
1781274463.735,humidity_pct,80.15
1781274463.735,co2_ppm,847.5
1781274463.735,vpd_kpa,0.5625
1781274463.735,temperature_c,23.36
1781274463.735,humidity_pct,79.93
1781274463.735,co2_ppm,695.4
1781274463.735,vpd_kpa,0.5763
1781274470.047,dew_point_c,19.64
1781274470.047,fruiting_score,88.5
1781274481.261,temperature_c,23.68
1781274481.261,humidity_pct,78.86
1781274481.261,co2_ppm,862.3
1781274481.261,vpd_kpa,0.6188
1781274481.261,temperature_c,23.49
1781274481.261,humidity_pct,80.17
1781274481.261,co2_ppm,713.3
1781274481.261,vpd_kpa,0.5738
1781274487.496,dew_point_c,19.53
1781274487.496,fruiting_score,88.5
1781274498.704,temperature_c,23.39
1781274498.704,humidity_pct,79.8
1781274498.704,co2_ppm,876.5
1781274498.704,vpd_kpa,0.5812
1781274498.704,temperature_c,23.25
1781274498.704,humidity_pct,79.25
1781274498.704,co2_ppm,733.1
1781274498.704,vpd_kpa,0.5915
1781274504.955,dew_point_c,19.79
1781274504.955,fruiting_score,85.4
1781274516.161,temperature_c,23.47
1781274516.161,humidity_pct,78.21
1781274516.161,co2_ppm,894.7
1781274516.161,vpd_kpa,0.63
1781274516.161,temperature_c,23.4
1781274516.161,humidity_pct,78.97
1781274516.161,co2_ppm,755.1
1781274516.161,vpd_kpa,0.6053
1781274522.413,dew_point_c,19.7
1781274522.413,fruiting_score,86.7
1781274533.689,temperature_c,23.23
1781274533.689,humidity_pct,79.7
1781274533.689,co2_ppm,913.5
1781274533.689,vpd_kpa,0.5785
1781274533.689,temperature_c,23.47
1781274533.689,humidity_pct,79.12
1781274533.689,co2_ppm,775.0
1781274533.689,vpd_kpa,0.6036
1781274539.942,dew_point_c,19.46
1781274539.942,fruiting_score,82.9
1781274551.134,temperature_c,23.44
1781274551.134,humidity_pct,79.39
1781274551.134,co2_ppm,930.3
1781274551.134,vpd_kpa,0.5945
1781274551.134,temperature_c,23.1
1781274551.134,humidity_pct,79.36
1781274551.134,co2_ppm,780.5
1781274551.134,vpd_kpa,0.5834
1781274557.382,dew_point_c,19.53
1781274557.382,fruiting_score,85.1
1781274568.566,temperature_c,23.52
1781274568.566,humidity_pct,79.95
1781274568.566,co2_ppm,938.9
1781274568.566,vpd_kpa,0.5815
1781274568.566,temperature_c,23.24
1781274568.566,humidity_pct,78.63
1781274568.566,co2_ppm,802.7
1781274568.566,vpd_kpa,0.6092
1781274574.808,dew_point_c,19.67
1781274574.808,fruiting_score,83.9
1781274586.005,temperature_c,23.43
1781274586.005,humidity_pct,79.81
1781274586.005,co2_ppm,947.0
1781274586.005,vpd_kpa,0.5822
1781274586.005,temperature_c,23.56
1781274586.005,humidity_pct,78.03
1781274586.005,co2_ppm,820.5
1781274586.005,vpd_kpa,0.6387
1781274592.253,dew_point_c,19.86
1781274592.253,fruiting_score,84.7
1781274603.459,temperature_c,23.45
1781274603.459,humidity_pct,79.92
1781274603.459,co2_ppm,954.3
1781274603.459,vpd_kpa,0.5797
1781274603.459,temperature_c,23.67
1781274603.459,humidity_pct,79.54
1781274603.459,co2_ppm,844.7
1781274603.459,vpd_kpa,0.5982
1781274609.691,dew_point_c,19.74
1781274609.691,fruiting_score,84.1
1781274620.901,temperature_c,22.99
1781274620.901,humidity_pct,79.87
1781274620.901,co2_ppm,977.6
1781274620.901,vpd_kpa,0.5652
1781274620.901,temperature_c,23.45
1781274620.901,humidity_pct,79.49
1781274620.901,co2_ppm,866.9
1781274620.901,vpd_kpa,0.5922
1781274627.137,dew_point_c,19.79
1781274627.137,fruiting_score,84.1
1781274638.348,temperature_c,23.27
1781274638.348,humidity_pct,78.44
1781274638.348,co2_ppm,988.1
1781274638.348,vpd_kpa,0.616
1781274638.348,temperature_c,23.62
1781274638.348,humidity_pct,79.33
1781274638.348,co2_ppm,873.9
1781274638.348,vpd_kpa,0.603
1781274644.574,dew_point_c,19.33
1781274644.574,fruiting_score,83.1
1781274655.790,temperature_c,23.7
1781274655.790,humidity_pct,79.42
1781274655.790,co2_ppm,998.4
1781274655.790,vpd_kpa,0.6033
1781274655.790,temperature_c,23.5
1781274655.790,humidity_pct,79.85
1781274655.790,co2_ppm,893.3
1781274655.790,vpd_kpa,0.5834
1781274662.033,dew_point_c,19.31
1781274662.033,fruiting_score,79.8
1781274673.241,temperature_c,23.48
1781274673.241,humidity_pct,79.5
1781274673.241,co2_ppm,1017.4
1781274673.241,vpd_kpa,0.5929
1781274673.241,temperature_c,23.39
1781274673.241,humidity_pct,79.78
1781274673.241,co2_ppm,911.5
1781274673.241,vpd_kpa,0.5815
1781274679.495,dew_point_c,19.93
1781274679.495,fruiting_score,81.4
1781274690.700,temperature_c,23.47
1781274690.700,humidity_pct,79.87
1781274690.700,co2_ppm,1031.7
1781274690.700,vpd_kpa,0.5819
1781274690.700,temperature_c,23.32
1781274690.700,humidity_pct,79.2
1781274690.700,co2_ppm,934.8
1781274690.700,vpd_kpa,0.5959
1781274696.945,dew_point_c,19.73
1781274696.945,fruiting_score,80.8
1781274708.149,temperature_c,23.46
1781274708.149,humidity_pct,79.85
1781274708.149,co2_ppm,1041.8
1781274708.149,vpd_kpa,0.5821
1781274708.149,temperature_c,23.46
1781274708.149,humidity_pct,78.77
1781274708.149,co2_ppm,952.6
1781274708.149,vpd_kpa,0.6133
1781274714.398,dew_point_c,19.79
1781274714.398,fruiting_score,81.1
1781274725.611,temperature_c,23.32
1781274725.611,humidity_pct,78.49
1781274725.611,co2_ppm,1065.0
1781274725.611,vpd_kpa,0.6159
1781274725.611,temperature_c,23.42
1781274725.611,humidity_pct,80.13
1781274725.611,co2_ppm,963.8
1781274725.611,vpd_kpa,0.5726
1781274731.859,dew_point_c,19.78
1781274731.859,fruiting_score,80.6
1781274743.069,temperature_c,23.52
1781274743.069,humidity_pct,79.05
1781274743.069,co2_ppm,1078.7
1781274743.069,vpd_kpa,0.6073
1781274743.069,temperature_c,23.13
1781274743.069,humidity_pct,79.12
1781274743.069,co2_ppm,980.0
1781274743.069,vpd_kpa,0.5914
1781274749.333,dew_point_c,19.37
1781274749.333,fruiting_score,77.0
1781274760.531,temperature_c,23.31
1781274760.531,humidity_pct,80.23
1781274760.531,co2_ppm,1084.5
1781274760.531,vpd_kpa,0.566
1781274760.531,temperature_c,23.45
1781274760.531,humidity_pct,80.17
1781274760.531,co2_ppm,997.7
1781274760.531,vpd_kpa,0.5724
1781274766.782,dew_point_c,19.68
1781274766.782,fruiting_score,77.6
1781274777.977,temperature_c,23.15
1781274777.977,humidity_pct,79.43
1781274777.977,co2_ppm,1105.4
1781274777.977,vpd_kpa,0.5831
1781274777.977,temperature_c,23.54
1781274777.977,humidity_pct,78.88
1781274777.977,co2_ppm,1021.6
1781274777.977,vpd_kpa,0.613
1781274784.833,dew_point_c,19.71
1781274784.833,fruiting_score,79.8
1781274796.034,temperature_c,23.05
1781274796.034,humidity_pct,79.37
1781274796.034,co2_ppm,1128.1
1781274796.034,vpd_kpa,0.5814
1781274796.034,temperature_c,23.56
1781274796.034,humidity_pct,79.06
1781274796.034,co2_ppm,1045.9
1781274796.034,vpd_kpa,0.6086
1781274802.268,dew_point_c,19.39
1781274802.268,fruiting_score,77.4
1781274813.496,temperature_c,23.38
1781274813.496,humidity_pct,79.27
1781274813.496,co2_ppm,1150.3
1781274813.496,vpd_kpa,0.5958
1781274813.496,temperature_c,23.07
1781274813.496,humidity_pct,80.06
1781274813.496,co2_ppm,1070.9
1781274813.496,vpd_kpa,0.5624
1781274819.737,dew_point_c,19.28
1781274819.737,fruiting_score,76.4
1781274830.948,temperature_c,23.23
1781274830.948,humidity_pct,79.0
1781274830.948,co2_ppm,1166.6
1781274830.948,vpd_kpa,0.5983
1781274830.948,temperature_c,23.32
1781274830.948,humidity_pct,78.82
1781274830.948,co2_ppm,1095.6
1781274830.948,vpd_kpa,0.6067
1781274837.174,dew_point_c,19.59
1781274837.174,fruiting_score,75.4
1781274848.385,temperature_c,23.58
1781274848.385,humidity_pct,78.88
1781274848.385,co2_ppm,1185.3
1781274848.385,vpd_kpa,0.6144
1781274848.385,temperature_c,23.13
1781274848.385,humidity_pct,78.95
1781274848.385,co2_ppm,1113.6
1781274848.385,vpd_kpa,0.5962
1781274854.631,dew_point_c,19.38
1781274854.631,fruiting_score,74.3
1781274865.848,temperature_c,23.21
1781274865.848,humidity_pct,79.83
1781274865.848,co2_ppm,1204.7
1781274865.848,vpd_kpa,0.5738
1781274865.848,temperature_c,23.29
1781274865.848,humidity_pct,79.29
1781274865.848,co2_ppm,1132.4
1781274865.848,vpd_kpa,0.5923
1781274872.199,dew_point_c,19.7
1781274872.199,fruiting_score,73.3
1781274883.404,temperature_c,23.33
1781274883.404,humidity_pct,80.4
1781274883.404,co2_ppm,1215.8
1781274883.404,vpd_kpa,0.5617
1781274883.404,temperature_c,23.08
1781274883.404,humidity_pct,79.01
1781274883.404,co2_ppm,1146.1
1781274883.404,vpd_kpa,0.5926
1781274889.653,dew_point_c,19.53
1781274889.653,fruiting_score,74.5
1781274900.849,temperature_c,23.12
1781274900.849,humidity_pct,79.26
1781274900.849,co2_ppm,1238.5
1781274900.849,vpd_kpa,0.5869
1781274900.849,temperature_c,23.35
1781274900.849,humidity_pct,80.42
1781274900.849,co2_ppm,1167.6
1781274900.849,vpd_kpa,0.562
1781274907.100,dew_point_c,19.76
1781274907.100,fruiting_score,75.2
1781274918.310,temperature_c,23.22
1781274918.310,humidity_pct,78.32
1781274918.310,co2_ppm,1254.3
1781274918.310,vpd_kpa,0.6174
1781274918.310,temperature_c,23.28
1781274918.310,humidity_pct,78.73
1781274918.310,co2_ppm,1177.5
1781274918.310,vpd_kpa,0.6076
1781274924.548,dew_point_c,19.33
1781274924.548,fruiting_score,72.1
1781274935.740,temperature_c,23.53
1781274935.740,humidity_pct,79.68
1781274935.740,co2_ppm,1277.6
1781274935.740,vpd_kpa,0.5895
1781274935.740,temperature_c,23.4
1781274935.740,humidity_pct,79.59
1781274935.740,co2_ppm,1192.9
1781274935.740,vpd_kpa,0.5874
1781274941.989,dew_point_c,19.24
1781274941.989,fruiting_score,69.6
1781274953.197,temperature_c,23.26
1781274953.197,humidity_pct,79.61
1781274953.197,co2_ppm,1292.5
1781274953.197,vpd_kpa,0.5819
1781274953.197,temperature_c,23.29
1781274953.197,humidity_pct,79.22
1781274953.197,co2_ppm,1213.0
1781274953.197,vpd_kpa,0.5941
1781274959.454,dew_point_c,19.81
1781274959.454,fruiting_score,71.5
1781274970.652,temperature_c,23.3
1781274970.652,humidity_pct,79.5
1781274970.652,co2_ppm,1298.3
1781274970.652,vpd_kpa,0.5866
1781274970.652,temperature_c,23.38
1781274970.652,humidity_pct,79.88
1781274970.652,co2_ppm,1231.3
1781274970.652,vpd_kpa,0.5783
1781274976.892,dew_point_c,19.54
1781274976.892,fruiting_score,70.8
1781274988.102,temperature_c,23.24
1781274988.102,humidity_pct,79.25
1781274988.102,co2_ppm,1321.4
1781274988.102,vpd_kpa,0.5913
1781274988.102,temperature_c,23.17
1781274988.102,humidity_pct,79.06
1781274988.102,co2_ppm,1236.5
1781274988.102,vpd_kpa,0.5943
1781274994.349,dew_point_c,19.55
1781274994.349,fruiting_score,70.3
1781275005.553,temperature_c,23.28
1781275005.553,humidity_pct,80.02
1781275005.553,co2_ppm,1342.4
1781275005.553,vpd_kpa,0.5708
1781275005.553,temperature_c,23.26
1781275005.553,humidity_pct,79.67
1781275005.553,co2_ppm,1244.2
1781275005.553,vpd_kpa,0.58
1781275011.799,dew_point_c,19.45
1781275011.799,fruiting_score,68.9
1781275023.007,temperature_c,23.07
1781275023.007,humidity_pct,79.62
1781275023.007,co2_ppm,1359.5
1781275023.007,vpd_kpa,0.5748
1781275023.007,temperature_c,23.34
1781275023.007,humidity_pct,79.79
1781275023.007,co2_ppm,1256.8
1781275023.007,vpd_kpa,0.5797
1781275029.236,dew_point_c,19.64
1781275029.236,fruiting_score,69.7
1781275040.530,temperature_c,23.48
1781275040.530,humidity_pct,80.46
1781275040.530,co2_ppm,1379.3
1781275040.530,vpd_kpa,0.5649
1781275040.530,temperature_c,23.41
1781275040.530,humidity_pct,78.5
1781275040.530,co2_ppm,1262.8
1781275040.530,vpd_kpa,0.619
1781275046.764,dew_point_c,19.35
1781275046.764,fruiting_score,68.3
1781275057.973,temperature_c,23.23
1781275057.973,humidity_pct,79.06
1781275057.973,co2_ppm,1403.1
1781275057.973,vpd_kpa,0.5966
1781275057.973,temperature_c,23.31
1781275057.973,humidity_pct,79.78
1781275057.973,co2_ppm,1271.0
1781275057.973,vpd_kpa,0.5789
1781275064.230,dew_point_c,19.92
1781275064.230,fruiting_score,69.2
1781275075.442,temperature_c,23.23
1781275075.442,humidity_pct,80.07
1781275075.442,co2_ppm,1420.5
1781275075.442,vpd_kpa,0.5678
1781275075.442,temperature_c,23.39
1781275075.442,humidity_pct,78.83
1781275075.442,co2_ppm,1281.1
1781275075.442,vpd_kpa,0.609
1781275081.688,dew_point_c,19.4
1781275081.688,fruiting_score,65.5
1781275092.903,temperature_c,23.43
1781275092.903,humidity_pct,78.91
1781275092.903,co2_ppm,1429.4
1781275092.903,vpd_kpa,0.6082
1781275092.903,temperature_c,23.32
1781275092.903,humidity_pct,79.97
1781275092.903,co2_ppm,1294.0
1781275092.903,vpd_kpa,0.5737
1781275099.156,dew_point_c,19.6
1781275099.156,fruiting_score,66.9
1781275110.370,temperature_c,23.29
1781275110.370,humidity_pct,79.88
1781275110.370,co2_ppm,1443.9
1781275110.370,vpd_kpa,0.5754
1781275110.370,temperature_c,23.31
1781275110.370,humidity_pct,79.24
1781275110.370,co2_ppm,1308.9
1781275110.370,vpd_kpa,0.5942
1781275116.624,dew_point_c,19.56
1781275116.624,fruiting_score,64.2
1781275127.823,temperature_c,23.21
1781275127.823,humidity_pct,79.44
1781275127.823,co2_ppm,1457.4
1781275127.823,vpd_kpa,0.585
1781275127.823,temperature_c,23.13
1781275127.823,humidity_pct,79.83
1781275127.823,co2_ppm,1324.2
1781275127.823,vpd_kpa,0.5709
1781275134.057,dew_point_c,19.62
1781275134.057,fruiting_score,65.6
1781275145.244,temperature_c,23.63
1781275145.244,humidity_pct,80.34
1781275145.244,co2_ppm,1471.2
1781275145.244,vpd_kpa,0.5734
1781275145.244,temperature_c,23.19
1781275145.244,humidity_pct,79.94
1781275145.244,co2_ppm,1331.0
1781275145.244,vpd_kpa,0.57
1781275151.484,dew_point_c,19.45
1781275151.484,fruiting_score,64.2
1781275162.684,temperature_c,23.5
1781275162.684,humidity_pct,81.27
1781275162.684,co2_ppm,1491.4
1781275162.684,vpd_kpa,0.5426
1781275162.684,temperature_c,23.39
1781275162.684,humidity_pct,78.82
1781275162.684,co2_ppm,1351.9
1781275162.684,vpd_kpa,0.6091
1781275168.940,dew_point_c,20.04
1781275168.940,fruiting_score,65.5
1781275180.150,temperature_c,23.31
1781275180.150,humidity_pct,79.78
1781275180.150,co2_ppm,1498.3
1781275180.150,vpd_kpa,0.5788
1781275180.150,temperature_c,23.35
1781275180.150,humidity_pct,79.51
1781275180.150,co2_ppm,729.4
1781275180.150,vpd_kpa,0.588
1781275186.412,dew_point_c,20.1
1781275186.412,fruiting_score,66.6
1781275197.627,temperature_c,23.13
1781275197.627,humidity_pct,78.93
1781275197.627,co2_ppm,1514.8
1781275197.627,vpd_kpa,0.5966
1781275197.628,temperature_c,23.33
1781275197.628,humidity_pct,80.8
1781275197.628,co2_ppm,714.4
1781275197.628,vpd_kpa,0.5504
1781275203.876,dew_point_c,19.62
1781275203.876,fruiting_score,63.4
1781275215.081,temperature_c,23.29
1781275215.081,humidity_pct,78.94
1781275215.081,co2_ppm,1531.2
1781275215.081,vpd_kpa,0.602
1781275215.081,temperature_c,23.37
1781275215.081,humidity_pct,79.75
1781275215.081,co2_ppm,626.4
1781275215.081,vpd_kpa,0.5817
1781275221.323,dew_point_c,19.27
1781275221.323,fruiting_score,61.1
1781275232.521,temperature_c,23.49
1781275232.521,humidity_pct,80.46
1781275232.521,co2_ppm,702.9
1781275232.521,vpd_kpa,0.5655
1781275232.521,temperature_c,23.5
1781275232.521,humidity_pct,78.94
1781275232.521,co2_ppm,646.0
1781275232.521,vpd_kpa,0.6095
1781275238.758,dew_point_c,19.43
1781275238.758,fruiting_score,60.5
1781275249.970,temperature_c,23.15
1781275249.970,humidity_pct,80.8
1781275249.970,co2_ppm,722.6
1781275249.970,vpd_kpa,0.5443
1781275249.970,temperature_c,23.28
1781275249.970,humidity_pct,79.17
1781275249.970,co2_ppm,670.5
1781275249.970,vpd_kpa,0.5951
1781275256.217,dew_point_c,19.93
1781275256.217,fruiting_score,90.9
1781275267.447,temperature_c,23.24
1781275267.447,humidity_pct,79.72
1781275267.447,co2_ppm,736.6
1781275267.447,vpd_kpa,0.5782
1781275267.447,temperature_c,23.33
1781275267.447,humidity_pct,80.07
1781275267.447,co2_ppm,686.6
1781275267.447,vpd_kpa,0.5714
1781275273.697,dew_point_c,19.67
1781275273.697,fruiting_score,91.6
1781275284.907,temperature_c,23.38
1781275284.907,humidity_pct,79.79
1781275284.907,co2_ppm,685.9
1781275284.907,vpd_kpa,0.5807
1781275284.907,temperature_c,23.43
1781275284.907,humidity_pct,79.57
1781275284.907,co2_ppm,708.3
1781275284.907,vpd_kpa,0.589
1781275291.165,dew_point_c,19.54
1781275291.165,fruiting_score,89.4
1781275302.352,temperature_c,23.37
1781275302.352,humidity_pct,78.57
1781275302.352,co2_ppm,697.0
1781275302.352,vpd_kpa,0.6158
1781275302.352,temperature_c,23.16
1781275302.352,humidity_pct,79.56
1781275302.352,co2_ppm,732.2
1781275302.352,vpd_kpa,0.58
1781275308.645,dew_point_c,19.69
1781275308.645,fruiting_score,89.6
1781275319.846,temperature_c,23.18
1781275319.846,humidity_pct,79.69
1781275319.846,co2_ppm,703.2
1781275319.846,vpd_kpa,0.5768
1781275319.846,temperature_c,23.34
1781275319.846,humidity_pct,79.97
1781275319.846,co2_ppm,748.2
1781275319.846,vpd_kpa,0.5744
1781275326.099,dew_point_c,19.43
1781275326.099,fruiting_score,87.1
1781275337.292,temperature_c,23.49
1781275337.292,humidity_pct,79.49
1781275337.292,co2_ppm,727.7
1781275337.292,vpd_kpa,0.5933
1781275337.292,temperature_c,23.39
1781275337.292,humidity_pct,79.56
1781275337.292,co2_ppm,668.5
1781275337.292,vpd_kpa,0.5879
1781275343.558,dew_point_c,19.48
1781275343.558,fruiting_score,89.4
1781275354.759,temperature_c,23.18
1781275354.759,humidity_pct,79.39
1781275354.759,co2_ppm,739.4
1781275354.759,vpd_kpa,0.5854
1781275354.759,temperature_c,23.43
1781275354.759,humidity_pct,79.72
1781275354.759,co2_ppm,687.9
1781275354.759,vpd_kpa,0.5847
1781275361.012,dew_point_c,19.74
1781275361.012,fruiting_score,89.0
1781275372.219,temperature_c,23.27
1781275372.220,humidity_pct,78.84
1781275372.220,co2_ppm,763.2
1781275372.220,vpd_kpa,0.6043
1781275372.220,temperature_c,23.27
1781275372.220,humidity_pct,79.57
1781275372.220,co2_ppm,694.5
1781275372.220,vpd_kpa,0.5836
1781275378.469,dew_point_c,19.42
1781275378.469,fruiting_score,88.8
1781275389.675,temperature_c,23.3
1781275389.675,humidity_pct,79.57
1781275389.675,co2_ppm,772.1
1781275389.675,vpd_kpa,0.5845
1781275389.675,temperature_c,23.22
1781275389.675,humidity_pct,79.15
1781275389.675,co2_ppm,712.4
1781275389.675,vpd_kpa,0.5935
1781275395.929,dew_point_c,19.39
1781275395.929,fruiting_score,87.7
1781275407.140,temperature_c,23.03
1781275407.140,humidity_pct,80.0
1781275407.140,co2_ppm,794.1
1781275407.140,vpd_kpa,0.5628
1781275407.140,temperature_c,23.6
1781275407.140,humidity_pct,79.12
1781275407.140,co2_ppm,733.0
1781275407.140,vpd_kpa,0.6085
1781275413.381,dew_point_c,19.57
1781275413.381,fruiting_score,89.1
1781275424.586,temperature_c,23.44
1781275424.586,humidity_pct,79.31
1781275424.586,co2_ppm,811.3
1781275424.586,vpd_kpa,0.5969
1781275424.586,temperature_c,23.22
1781275424.586,humidity_pct,80.38
1781275424.586,co2_ppm,754.5
1781275424.586,vpd_kpa,0.5584
1781275430.836,dew_point_c,19.39
1781275430.836,fruiting_score,90.0
1781275442.058,temperature_c,23.53
1781275442.058,humidity_pct,80.8
1781275442.058,co2_ppm,822.1
1781275442.058,vpd_kpa,0.5571
1781275442.058,temperature_c,23.4
1781275442.058,humidity_pct,79.48
1781275442.058,co2_ppm,764.8
1781275442.058,vpd_kpa,0.5905
1781275448.297,dew_point_c,19.65
1781275448.297,fruiting_score,88.2
1781275459.514,temperature_c,23.26
1781275459.514,humidity_pct,79.81
1781275459.514,co2_ppm,828.2
1781275459.514,vpd_kpa,0.5761
1781275459.514,temperature_c,23.24
1781275459.514,humidity_pct,80.12
1781275459.514,co2_ppm,774.2
1781275459.514,vpd_kpa,0.5664
1781275465.768,dew_point_c,20.04
1781275465.768,fruiting_score,90.8
1781275476.972,temperature_c,23.31
1781275476.972,humidity_pct,79.38
1781275476.972,co2_ppm,836.0
1781275476.972,vpd_kpa,0.5902
1781275476.972,temperature_c,23.13
1781275476.972,humidity_pct,80.61
1781275476.972,co2_ppm,790.5
1781275476.972,vpd_kpa,0.5491
1781275483.219,dew_point_c,19.58
1781275483.219,fruiting_score,88.6
1781275494.406,temperature_c,23.49
1781275494.406,humidity_pct,79.25
1781275494.406,co2_ppm,847.2
1781275494.406,vpd_kpa,0.6002
1781275494.406,temperature_c,23.02
1781275494.406,humidity_pct,79.87
1781275494.406,co2_ppm,809.9
1781275494.406,vpd_kpa,0.5662
1781275500.628,dew_point_c,19.54
1781275500.628,fruiting_score,87.4
1781275511.818,temperature_c,23.03
1781275511.818,humidity_pct,80.75
1781275511.818,co2_ppm,601.3
1781275511.818,vpd_kpa,0.5419
1781275511.818,temperature_c,22.93
1781275511.818,humidity_pct,80.98
1781275511.818,co2_ppm,823.0
1781275511.818,vpd_kpa,0.5321
1781275518.055,dew_point_c,19.69
1781275518.055,fruiting_score,86.7
1781275529.247,temperature_c,22.96
1781275529.247,humidity_pct,79.64
1781275529.247,co2_ppm,607.4
1781275529.247,vpd_kpa,0.5706
1781275529.247,temperature_c,23.33
1781275529.247,humidity_pct,80.73
1781275529.247,co2_ppm,841.7
1781275529.247,vpd_kpa,0.5525
1781275535.475,dew_point_c,19.54
1781275535.475,fruiting_score,91.5
1781275546.737,temperature_c,23.59
